ejercicio_id,tipo_ejercicio,vocab_id,frase_id,contenido,respuesta,opciones,categoria,dificultad,pista
E3840,leer_escribir,P2253,,Lee la palabra en náhuatl 'tlikoua' y escribe su traducción al español,actúa (conducta),,otras,intermedio,Se ve así: a______________)
E3841,leer_escribir,P2254,,Lee la palabra en náhuatl 'tlikouitl' y escribe su traducción al español,tizón,,elementos de la naturaleza,intermedio,Se ve así: t___n
E3842,completar_frase,P2254,,Completa: La palabra en náhuatl para 'tizón' es _____,tlikouitl,tlikouitl|tlixx|otro,elementos de la naturaleza,intermedio,Empieza con: tl
E3843,leer_escribir,P2255,,Lee la palabra en náhuatl 'tlikuili' y escribe su traducción al español,lumbre,,otras,intermedio,Se ve así: l____e
E3844,leer_escribir,P2256,,Lee la palabra en náhuatl 'tlili' y escribe su traducción al español,tizne,,otras,intermedio,Se ve así: t___e
E3845,seleccionar_imagen,P2257,,Selecciona la imagen que representa 'tliliui',se pone negro o prieto,se pone negro o prieto|gato|luna|casa,colores,intermedio,Tiene 22 letras y empieza con 's'
E3846,leer_escribir,P2257,,Lee la palabra en náhuatl 'tliliui' y escribe su traducción al español,se pone negro o prieto,,colores,intermedio,Se ve así: s____________________o
E3847,seleccionar_imagen,P2258,,Selecciona la imagen que representa 'tliltik',negro,negro|árbol|pájaro|estrella,colores,intermedio,Tiene 5 letras y empieza con 'n'
E3848,leer_escribir,P2258,,Lee la palabra en náhuatl 'tliltik' y escribe su traducción al español,negro,,colores,intermedio,Se ve así: n___o
E3849,leer_escribir,P2259,,Lee la palabra en náhuatl 'tlimiauatl' y escribe su traducción al español,chispazo,,otras,intermedio,Se ve así: c______o
E3850,completar_frase,P2259,,Completa: La palabra en náhuatl para 'chispazo' es _____,tlimiauatl,tlimiauatl|otro|ltaua,otras,intermedio,Empieza con: tl
E3851,leer_escribir,P2260,,Lee la palabra en náhuatl 'tlimina' y escribe su traducción al español,préndele fuego,,elementos de la naturaleza,intermedio,Se ve así: p____________o
E3852,leer_escribir,P2261,,Lee la palabra en náhuatl 'tliminalistli' y escribe su traducción al español,encendido,,otras,intermedio,Se ve así: e_______o
E3853,completar_frase,P2261,,Completa: La palabra en náhuatl para 'encendido' es _____,tliminalistli,tliminalistli|iltsi|tlixx,otras,intermedio,Empieza con: tl
E3854,leer_escribir,P2262,,Lee la palabra en náhuatl 'tlipanco' y escribe su traducción al español,sobre la lumbre,,direcciones y lugares,intermedio,Se ve así: s_____________e
E3855,leer_escribir,P2263,,Lee la palabra en náhuatl 'tlipanka’' y escribe su traducción al español,está sobre la lumbre,,direcciones y lugares,intermedio,Se ve así: e__________________e
E3856,completar_frase,P2263,,Completa: La palabra en náhuatl para 'está sobre la lumbre' es _____,tlipanka’,tlipanka’|otro|’akna,direcciones y lugares,intermedio,Empieza con: tl
E3857,leer_escribir,P2264,,Lee la palabra en náhuatl 'tlipanoua' y escribe su traducción al español,poner algo sobre el fuego,,saludos y tiempo,intermedio,Se ve así: p_______________________o
E3858,completar_frase,P2264,,Completa: La palabra en náhuatl para 'poner algo sobre el fuego' es _____,tlipanoua,tlipanoua|otro|auona,saludos y tiempo,intermedio,Empieza con: tl
E3859,leer_escribir,P2265,,Lee la palabra en náhuatl 'tlixotla' y escribe su traducción al español,se quema,,otras,intermedio,Se ve así: s______a
E3860,leer_escribir,P2266,,Lee la palabra en náhuatl 'tlokolchoka' y escribe su traducción al español,llora tristemente,,otras,intermedio,Se ve así: l_______________e
E3861,completar_frase,P2266,,Completa: La palabra en náhuatl para 'llora tristemente' es _____,tlokolchoka,tlokolchoka|otro|tloxx,otras,intermedio,Empieza con: tl
E3862,leer_escribir,P2267,,Lee la palabra en náhuatl 'tlokoli' y escribe su traducción al español,regálaselo,,otras,intermedio,Se ve así: r________o
E3863,leer_escribir,P2268,,Lee la palabra en náhuatl 'tlokoli' y escribe su traducción al español,tristeza,,otras,intermedio,Se ve así: t______a
E3864,leer_escribir,P2269,,Lee la palabra en náhuatl 'tlokolkisa' y escribe su traducción al español,sale triste,,otras,intermedio,Se ve así: s_________e
E3865,completar_frase,P2269,,Completa: La palabra en náhuatl para 'sale triste' es _____,tlokolkisa,tlokolkisa|otro|asikl,otras,intermedio,Empieza con: tl
E3866,leer_escribir,P2270,,Lee la palabra en náhuatl 'tlokolyauj' y escribe su traducción al español,se va entristecido (a),,otras,intermedio,Se ve así: s____________________)
E3867,completar_frase,P2270,,Completa: La palabra en náhuatl para 'se va entristecido (a)' es _____,tlokolyauj,tlokolyauj|juayl|tloxx,otras,intermedio,Empieza con: tl
E3868,leer_escribir,P2271,,Lee la palabra en náhuatl 'tlokoxtinimi' y escribe su traducción al español,anda tristeando,,otras,intermedio,Se ve así: a_____________o
E3869,completar_frase,P2271,,Completa: La palabra en náhuatl para 'anda tristeando' es _____,tlokoxtinimi,tlokoxtinimi|imini|otro,otras,intermedio,Empieza con: tl
E3870,leer_escribir,P2272,,Lee la palabra en náhuatl 'tlokoxtok' y escribe su traducción al español,está triste,,otras,intermedio,Se ve así: e_________e
E3871,completar_frase,P2272,,Completa: La palabra en náhuatl para 'está triste' es _____,tlokoxtok,tlokoxtok|otro|kotxo,otras,intermedio,Empieza con: tl
E3872,leer_escribir,P2273,,Lee la palabra en náhuatl 'tlokoya' y escribe su traducción al español,entristece,,otras,intermedio,Se ve así: e________e
E3873,leer_escribir,P2274,,Lee la palabra en náhuatl 'tlokolkistika’' y escribe su traducción al español,estoy,,otras,intermedio,Se ve así: e___y
E3874,completar_frase,P2274,,Completa: La palabra en náhuatl para 'estoy' es _____,tlokolkistika’,tlokolkistika’|’akit|tloxx,otras,intermedio,Empieza con: tl
E3875,leer_escribir,P2275,,Lee la palabra en náhuatl 'ts' y escribe su traducción al español,décima primera consonante en el alfabeto y segunda compuesta,,otras,intermedio,Se ve así: d__________________________________________________________a
E3876,leer_escribir,P2276,,Lee la palabra en náhuatl 'tsakuali' y escribe su traducción al español,puerta,,otras,intermedio,Se ve así: p____a
E3877,leer_escribir,P2277,,Lee la palabra en náhuatl 'tsalan' y escribe su traducción al español,debajo de,,direcciones y lugares,intermedio,Se ve así: d_______e
E3878,leer_escribir,P2278,,Lee la palabra en náhuatl 'tsapotl' y escribe su traducción al español,zapote,,saludos y tiempo,intermedio,Se ve así: z____e
E3879,completar_frase,P2278,,Completa: La palabra en náhuatl para 'zapote' es _____,tsapotl,tsapotl|tsaxx|ltopa,saludos y tiempo,intermedio,Empieza con: ts
E3880,leer_escribir,P2279,,Lee la palabra en náhuatl 'tsatsayaka' y escribe su traducción al español,romperse con facilidad,,otras,intermedio,Se ve así: r____________________d
E3881,completar_frase,P2279,,Completa: La palabra en náhuatl para 'romperse con facilidad' es _____,tsatsayaka,tsatsayaka|tsaxx|otro,otras,intermedio,Empieza con: ts
E3882,leer_escribir,P2280,,Lee la palabra en náhuatl 'tsauktok' y escribe su traducción al español,está cerrado,,otras,intermedio,Se ve así: e__________o
E3883,leer_escribir,P2281,,Lee la palabra en náhuatl 'tsayani' y escribe su traducción al español,se rompe,,otras,intermedio,Se ve así: s______e
E3884,leer_escribir,P2282,,Lee la palabra en náhuatl 'tsijkuakua' y escribe su traducción al español,mascar chicle,,otras,intermedio,Se ve así: m___________e
E3885,completar_frase,P2282,,Completa: La palabra en náhuatl para 'mascar chicle' es _____,tsijkuakua,tsijkuakua|aukau|otro,otras,intermedio,Empieza con: ts
E3886,seleccionar_imagen,P2283,,Selecciona la imagen que representa 'tsikatlina',coralillo (serpiente matizada con colores negro,coralillo (serpiente matizada con colores negro|perro|árbol|casa,colores,intermedio,Tiene 47 letras y empieza con 'c'
E3887,leer_escribir,P2283,,Lee la palabra en náhuatl 'tsikatlina' y escribe su traducción al español,coralillo (serpiente matizada con colores negro,,colores,intermedio,Se ve así: c_____________________________________________o
E3888,completar_frase,P2283,,Completa: La palabra en náhuatl para 'coralillo (serpiente matizada con colores negro' es _____,tsikatlina,tsikatlina|anilt|otro,colores,intermedio,Empieza con: ts
E3889,seleccionar_imagen,P2284,,Selecciona la imagen que representa 'tsikuini',corre,corre|estrella|casa|gato,partes del cuerpo,intermedio,Tiene 5 letras y empieza con 'c'
E3890,leer_escribir,P2284,,Lee la palabra en náhuatl 'tsikuini' y escribe su traducción al español,corre,,partes del cuerpo,intermedio,Se ve así: c___e
E3891,leer_escribir,P2285,,Lee la palabra en náhuatl 'tsilini' y escribe su traducción al español,suena (una campana por ejemplo),,otras,intermedio,Se ve así: s_____________________________)
E3892,leer_escribir,P2286,,Lee la palabra en náhuatl 'tsin' y escribe su traducción al español,se antepone a algunas acciones,,saludos y tiempo,intermedio,Se ve así: s____________________________s
E3893,completar_frase,P2286,,Completa: La palabra en náhuatl para 'se antepone a algunas acciones' es _____,tsin,tsin|nist|tsixx,saludos y tiempo,intermedio,Empieza con: ts
E3894,leer_escribir,P2287,,Lee la palabra en náhuatl 'tsinkapits' y escribe su traducción al español,desnudo de la nalga,,otras,intermedio,Se ve así: d_________________a
E3895,completar_frase,P2287,,Completa: La palabra en náhuatl para 'desnudo de la nalga' es _____,tsinkapits,tsinkapits|otro|stipa,otras,intermedio,Empieza con: ts
E3896,seleccionar_imagen,P2288,,Selecciona la imagen que representa 'tsinpaka',lávale la cola,lávale la cola|árbol|perro|estrella,vegetales y hierbas,intermedio,Tiene 14 letras y empieza con 'l'
E3897,leer_escribir,P2288,,Lee la palabra en náhuatl 'tsinpaka' y escribe su traducción al español,lávale la cola,,vegetales y hierbas,intermedio,Se ve así: l____________a
E3898,leer_escribir,P2289,,Lee la palabra en náhuatl 'tsinpeltik' y escribe su traducción al español,abierto de la base (se refiere a objetos),,salud y enfermedades,intermedio,Se ve así: a_______________________________________)
E3899,completar_frase,P2289,,Completa: La palabra en náhuatl para 'abierto de la base (se refiere a objetos)' es _____,tsinpeltik,tsinpeltik|kitle|tsixx,salud y enfermedades,intermedio,Empieza con: ts
E3900,seleccionar_imagen,P2290,,Selecciona la imagen que representa 'tsinpits',empinaod,empinaod|luna|árbol|pájaro,vegetales y hierbas,intermedio,Tiene 8 letras y empieza con 'e'
E3901,leer_escribir,P2290,,Lee la palabra en náhuatl 'tsinpits' y escribe su traducción al español,empinaod,,vegetales y hierbas,intermedio,Se ve así: e______d
E3902,seleccionar_imagen,P2291,,Selecciona la imagen que representa 'tsinpitsa',sóplale la cola,sóplale la cola|perro|gato|casa,vegetales y hierbas,intermedio,Tiene 15 letras y empieza con 's'
E3903,leer_escribir,P2291,,Lee la palabra en náhuatl 'tsinpitsa' y escribe su traducción al español,sóplale la cola,,vegetales y hierbas,intermedio,Se ve así: s_____________a
E3904,completar_frase,P2291,,Completa: La palabra en náhuatl para 'sóplale la cola' es _____,tsinpitsa,tsinpitsa|astip|tsixx,vegetales y hierbas,intermedio,Empieza con: ts
E3905,seleccionar_imagen,P2292,,Selecciona la imagen que representa 'tsinpopoka',humea por la cola,humea por la cola|luna|perro|gato,vegetales y hierbas,intermedio,Tiene 17 letras y empieza con 'h'
E3906,leer_escribir,P2292,,Lee la palabra en náhuatl 'tsinpopoka' y escribe su traducción al español,humea por la cola,,vegetales y hierbas,intermedio,Se ve así: h_______________a
E3907,completar_frase,P2292,,Completa: La palabra en náhuatl para 'humea por la cola' es _____,tsinpopoka,tsinpopoka|otro|akopo,vegetales y hierbas,intermedio,Empieza con: ts
E3908,seleccionar_imagen,P2293,,Selecciona la imagen que representa 'tsinpo’poua',límpiale la cola,límpiale la cola|perro|sol|árbol,vegetales y hierbas,intermedio,Tiene 16 letras y empieza con 'l'
E3909,leer_escribir,P2293,,Lee la palabra en náhuatl 'tsinpo’poua' y escribe su traducción al español,límpiale la cola,,vegetales y hierbas,intermedio,Se ve así: l______________a
E3910,completar_frase,P2293,,Completa: La palabra en náhuatl para 'límpiale la cola' es _____,tsinpo’poua,tsinpo’poua|otro|tsixx,vegetales y hierbas,intermedio,Empieza con: ts
E3911,leer_escribir,P2294,,Lee la palabra en náhuatl 'tsinpauia' y escribe su traducción al español,lo porta en la parte trasera (pistola o guadaña,,verbos y acciones,intermedio,Se ve así: l_____________________________________________a
E3912,completar_frase,P2294,,Completa: La palabra en náhuatl para 'lo porta en la parte trasera (pistola o guadaña' es _____,tsinpauia,tsinpauia|aiuap|otro,verbos y acciones,intermedio,Empieza con: ts
E3913,leer_escribir,P2295,,Lee la palabra en náhuatl 'tsinti' y escribe su traducción al español,ponlo sobre la lumbre,,direcciones y lugares,intermedio,Se ve así: p___________________e
E3914,leer_escribir,P2296,,Lee la palabra en náhuatl 'tsintlali' y escribe su traducción al español,siéntalo,,saludos y tiempo,intermedio,Se ve así: s______o
E3915,completar_frase,P2296,,Completa: La palabra en náhuatl para 'siéntalo' es _____,tsintlali,tsintlali|tsixx|ilalt,saludos y tiempo,intermedio,Empieza con: ts
E3916,leer_escribir,P2297,,Lee la palabra en náhuatl 'tsintlalia' y escribe su traducción al español,sentar,,saludos y tiempo,intermedio,Se ve así: s____r
E3917,completar_frase,P2297,,Completa: La palabra en náhuatl para 'sentar' es _____,tsintlalia,tsintlalia|otro|tsixx,saludos y tiempo,intermedio,Empieza con: ts
E3918,leer_escribir,P2298,,Lee la palabra en náhuatl 'tsintso' y escribe su traducción al español,vello del área del ano,,saludos y tiempo,intermedio,Se ve así: v____________________o
E3919,completar_frase,P2298,,Completa: La palabra en náhuatl para 'vello del área del ano' es _____,tsintso,tsintso|otro|tsixx,saludos y tiempo,intermedio,Empieza con: ts
E3920,leer_escribir,P2299,,Lee la palabra en náhuatl 'tsitsikiltik' y escribe su traducción al español,rasposo,,otras,intermedio,Se ve así: r_____o
E3921,completar_frase,P2299,,Completa: La palabra en náhuatl para 'rasposo' es _____,tsitsikiltik,tsitsikiltik|kitli|tsixx,otras,intermedio,Empieza con: ts
E3922,leer_escribir,P2300,,Lee la palabra en náhuatl 'tsitsilo' y escribe su traducción al español,sacúdelo,,otras,intermedio,Se ve así: s______o
E3923,leer_escribir,P2301,,Lee la palabra en náhuatl 'tsoliui' y escribe su traducción al español,se reduce,,otras,intermedio,Se ve así: s_______e
E3924,leer_escribir,P2302,,Lee la palabra en náhuatl 'tsoltik' y escribe su traducción al español,reducido,,otras,intermedio,Se ve así: r______o
E3925,leer_escribir,P2303,,Lee la palabra en náhuatl 'tsoltis' y escribe su traducción al español,se va a reducir,,otras,intermedio,Se ve así: s_____________r
E3926,leer_escribir,P2304,,Lee la palabra en náhuatl 'tsomoni' y escribe su traducción al español,se rompe (tela o prenda de vestir),,otras,intermedio,Se ve así: s________________________________)
E3927,leer_escribir,P2305,,Lee la palabra en náhuatl 'tsomonki' y escribe su traducción al español,está roto,,otras,intermedio,Se ve así: e_______o
E3928,leer_escribir,P2306,,Lee la palabra en náhuatl 'tso’tsonaui' y escribe su traducción al español,le sale moho,,otras,intermedio,Se ve así: l__________o
E3929,completar_frase,P2306,,Completa: La palabra en náhuatl para 'le sale moho' es _____,tso’tsonaui,tso’tsonaui|tsoxx|iuano,otras,intermedio,Empieza con: ts
E3930,leer_escribir,P2307,,Lee la palabra en náhuatl 'tso’tsonauistli' y escribe su traducción al español,moho,,otras,intermedio,Se ve así: m__o
E3931,completar_frase,P2307,,Completa: La palabra en náhuatl para 'moho' es _____,tso’tsonauistli,tso’tsonauistli|otro|tsoxx,otras,intermedio,Empieza con: ts
E3932,leer_escribir,P2308,,Lee la palabra en náhuatl 'tsonkali' y escribe su traducción al español,cabello,,otras,intermedio,Se ve así: c_____o
E3933,leer_escribir,P2309,,Lee la palabra en náhuatl 'tsonkalo’' y escribe su traducción al español,tiene cabello,,otras,intermedio,Se ve así: t___________o
E3934,completar_frase,P2309,,Completa: La palabra en náhuatl para 'tiene cabello' es _____,tsonkalo’,tsonkalo’|otro|tsoxx,otras,intermedio,Empieza con: ts
E3935,leer_escribir,P2310,,Lee la palabra en náhuatl 'tsonteki' y escribe su traducción al español,córtalo,,otras,intermedio,Se ve así: c_____o
