ejercicio_id,tipo_ejercicio,vocab_id,frase_id,contenido,respuesta,opciones,categoria,dificultad
E3871,completar_frase,P2272,,Completa: La palabra en náhuatl para 'está triste' es _____,tlokoxtok,tlokoxtok|otro|kotxo,otras,intermedio
E3872,leer_escribir,P2273,,Lee la palabra en náhuatl 'tlokoya' y escribe su traducción al español,entristece,,otras,intermedio
E3873,leer_escribir,P2274,,Lee la palabra en náhuatl 'tlokolkistika’' y escribe su traducción al español,estoy,,otras,intermedio
E3874,completar_frase,P2274,,Completa: La palabra en náhuatl para 'estoy' es _____,tlokolkistika’,tlokolkistika’|’akit|tloxx,otras,intermedio
E3875,leer_escribir,P2275,,Lee la palabra en náhuatl 'ts' y escribe su traducción al español,décima primera consonante en el alfabeto y segunda compuesta,,otras,intermedio
E3876,leer_escribir,P2276,,Lee la palabra en náhuatl 'tsakuali' y escribe su traducción al español,puerta,,otras,intermedio
E3877,leer_escribir,P2277,,Lee la palabra en náhuatl 'tsalan' y escribe su traducción al español,debajo de,,direcciones y lugares,intermedio
E3878,leer_escribir,P2278,,Lee la palabra en náhuatl 'tsapotl' y escribe su traducción al español,zapote,,saludos y tiempo,intermedio
E3879,completar_frase,P2278,,Completa: La palabra en náhuatl para 'zapote' es _____,tsapotl,tsapotl|tsaxx|ltopa,saludos y tiempo,intermedio
E3880,leer_escribir,P2279,,Lee la palabra en náhuatl 'tsatsayaka' y escribe su traducción al español,romperse con facilidad,,otras,intermedio
E3881,completar_frase,P2279,,Completa: La palabra en náhuatl para 'romperse con facilidad' es _____,tsatsayaka,tsatsayaka|tsaxx|otro,otras,intermedio
E3882,leer_escribir,P2280,,Lee la palabra en náhuatl 'tsauktok' y escribe su traducción al español,está cerrado,,otras,intermedio
E3883,leer_escribir,P2281,,Lee la palabra en náhuatl 'tsayani' y escribe su traducción al español,se rompe,,otras,intermedio
E3884,leer_escribir,P2282,,Lee la palabra en náhuatl 'tsijkuakua' y escribe su traducción al español,mascar chicle,,otras,intermedio
E3885,completar_frase,P2282,,Completa: La palabra en náhuatl para 'mascar chicle' es _____,tsijkuakua,tsijkuakua|aukau|otro,otras,intermedio
E3886,seleccionar_imagen,P2283,,Selecciona la imagen que representa 'tsikatlina',coralillo (serpiente matizada con colores negro,coralillo (serpiente matizada con colores negro|perro|árbol|casa,colores,intermedio
E3887,leer_escribir,P2283,,Lee la palabra en náhuatl 'tsikatlina' y escribe su traducción al español,coralillo (serpiente matizada con colores negro,,colores,intermedio
E3888,completar_frase,P2283,,Completa: La palabra en náhuatl para 'coralillo (serpiente matizada con colores negro' es _____,tsikatlina,tsikatlina|anilt|otro,colores,intermedio
E3889,seleccionar_imagen,P2284,,Selecciona la imagen que representa 'tsikuini',corre,corre|estrella|casa|gato,partes del cuerpo,intermedio
E3890,leer_escribir,P2284,,Lee la palabra en náhuatl 'tsikuini' y escribe su traducción al español,corre,,partes del cuerpo,intermedio
E3891,leer_escribir,P2285,,Lee la palabra en náhuatl 'tsilini' y escribe su traducción al español,suena (una campana por ejemplo),,otras,intermedio
E3892,leer_escribir,P2286,,Lee la palabra en náhuatl 'tsin' y escribe su traducción al español,se antepone a algunas acciones,,saludos y tiempo,intermedio
E3893,completar_frase,P2286,,Completa: La palabra en náhuatl para 'se antepone a algunas acciones' es _____,tsin,tsin|nist|tsixx,saludos y tiempo,intermedio
E3894,leer_escribir,P2287,,Lee la palabra en náhuatl 'tsinkapits' y escribe su traducción al español,desnudo de la nalga,,otras,intermedio
E3895,completar_frase,P2287,,Completa: La palabra en náhuatl para 'desnudo de la nalga' es _____,tsinkapits,tsinkapits|otro|stipa,otras,intermedio
E3896,seleccionar_imagen,P2288,,Selecciona la imagen que representa 'tsinpaka',lávale la cola,lávale la cola|árbol|perro|estrella,vegetales y hierbas,intermedio
E3897,leer_escribir,P2288,,Lee la palabra en náhuatl 'tsinpaka' y escribe su traducción al español,lávale la cola,,vegetales y hierbas,intermedio
E3898,leer_escribir,P2289,,Lee la palabra en náhuatl 'tsinpeltik' y escribe su traducción al español,abierto de la base (se refiere a objetos),,salud y enfermedades,intermedio
E3899,completar_frase,P2289,,Completa: La palabra en náhuatl para 'abierto de la base (se refiere a objetos)' es _____,tsinpeltik,tsinpeltik|kitle|tsixx,salud y enfermedades,intermedio
E3900,seleccionar_imagen,P2290,,Selecciona la imagen que representa 'tsinpits',empinaod,empinaod|luna|árbol|pájaro,vegetales y hierbas,intermedio
E3901,leer_escribir,P2290,,Lee la palabra en náhuatl 'tsinpits' y escribe su traducción al español,empinaod,,vegetales y hierbas,intermedio
E3902,seleccionar_imagen,P2291,,Selecciona la imagen que representa 'tsinpitsa',sóplale la cola,sóplale la cola|perro|gato|casa,vegetales y hierbas,intermedio
E3903,leer_escribir,P2291,,Lee la palabra en náhuatl 'tsinpitsa' y escribe su traducción al español,sóplale la cola,,vegetales y hierbas,intermedio
E3904,completar_frase,P2291,,Completa: La palabra en náhuatl para 'sóplale la cola' es _____,tsinpitsa,tsinpitsa|astip|tsixx,vegetales y hierbas,intermedio
E3905,seleccionar_imagen,P2292,,Selecciona la imagen que representa 'tsinpopoka',humea por la cola,humea por la cola|luna|perro|gato,vegetales y hierbas,intermedio
E3906,leer_escribir,P2292,,Lee la palabra en náhuatl 'tsinpopoka' y escribe su traducción al español,humea por la cola,,vegetales y hierbas,intermedio
E3907,completar_frase,P2292,,Completa: La palabra en náhuatl para 'humea por la cola' es _____,tsinpopoka,tsinpopoka|otro|akopo,vegetales y hierbas,intermedio
E3908,seleccionar_imagen,P2293,,Selecciona la imagen que representa 'tsinpo’poua',límpiale la cola,límpiale la cola|perro|sol|árbol,vegetales y hierbas,intermedio
E3909,leer_escribir,P2293,,Lee la palabra en náhuatl 'tsinpo’poua' y escribe su traducción al español,límpiale la cola,,vegetales y hierbas,intermedio
E3910,completar_frase,P2293,,Completa: La palabra en náhuatl para 'límpiale la cola' es _____,tsinpo’poua,tsinpo’poua|otro|tsixx,vegetales y hierbas,intermedio
E3911,leer_escribir,P2294,,Lee la palabra en náhuatl 'tsinpauia' y escribe su traducción al español,lo porta en la parte trasera (pistola o guadaña,,verbos y acciones,intermedio
E3912,completar_frase,P2294,,Completa: La palabra en náhuatl para 'lo porta en la parte trasera (pistola o guadaña' es _____,tsinpauia,tsinpauia|aiuap|otro,verbos y acciones,intermedio
E3913,leer_escribir,P2295,,Lee la palabra en náhuatl 'tsinti' y escribe su traducción al español,ponlo sobre la lumbre,,direcciones y lugares,intermedio
E3914,leer_escribir,P2296,,Lee la palabra en náhuatl 'tsintlali' y escribe su traducción al español,siéntalo,,saludos y tiempo,intermedio
E3915,completar_frase,P2296,,Completa: La palabra en náhuatl para 'siéntalo' es _____,tsintlali,tsintlali|tsixx|ilalt,saludos y tiempo,intermedio
E3916,leer_escribir,P2297,,Lee la palabra en náhuatl 'tsintlalia' y escribe su traducción al español,sentar,,saludos y tiempo,intermedio
E3917,completar_frase,P2297,,Completa: La palabra en náhuatl para 'sentar' es _____,tsintlalia,tsintlalia|otro|tsixx,saludos y tiempo,intermedio
E3918,leer_escribir,P2298,,Lee la palabra en náhuatl 'tsintso' y escribe su traducción al español,vello del área del ano,,saludos y tiempo,intermedio
E3919,completar_frase,P2298,,Completa: La palabra en náhuatl para 'vello del área del ano' es _____,tsintso,tsintso|otro|tsixx,saludos y tiempo,intermedio
E3920,leer_escribir,P2299,,Lee la palabra en náhuatl 'tsitsikiltik' y escribe su traducción al español,rasposo,,otras,intermedio
E3921,completar_frase,P2299,,Completa: La palabra en náhuatl para 'rasposo' es _____,tsitsikiltik,tsitsikiltik|kitli|tsixx,otras,intermedio
E3922,leer_escribir,P2300,,Lee la palabra en náhuatl 'tsitsilo' y escribe su traducción al español,sacúdelo,,otras,intermedio
E3923,leer_escribir,P2301,,Lee la palabra en náhuatl 'tsoliui' y escribe su traducción al español,se reduce,,otras,intermedio
E3924,leer_escribir,P2302,,Lee la palabra en náhuatl 'tsoltik' y escribe su traducción al español,reducido,,otras,intermedio
E3925,leer_escribir,P2303,,Lee la palabra en náhuatl 'tsoltis' y escribe su traducción al español,se va a reducir,,otras,intermedio
E3926,leer_escribir,P2304,,Lee la palabra en náhuatl 'tsomoni' y escribe su traducción al español,se rompe (tela o prenda de vestir),,otras,intermedio
E3927,leer_escribir,P2305,,Lee la palabra en náhuatl 'tsomonki' y escribe su traducción al español,está roto,,otras,intermedio
E3928,leer_escribir,P2306,,Lee la palabra en náhuatl 'tso’tsonaui' y escribe su traducción al español,le sale moho,,otras,intermedio
E3929,completar_frase,P2306,,Completa: La palabra en náhuatl para 'le sale moho' es _____,tso’tsonaui,tso’tsonaui|tsoxx|iuano,otras,intermedio
E3930,leer_escribir,P2307,,Lee la palabra en náhuatl 'tso’tsonauistli' y escribe su traducción al español,moho,,otras,intermedio
E3931,completar_frase,P2307,,Completa: La palabra en náhuatl para 'moho' es _____,tso’tsonauistli,tso’tsonauistli|otro|tsoxx,otras,intermedio
E3932,leer_escribir,P2308,,Lee la palabra en náhuatl 'tsonkali' y escribe su traducción al español,cabello,,otras,intermedio
E3933,leer_escribir,P2309,,Lee la palabra en náhuatl 'tsonkalo’' y escribe su traducción al español,tiene cabello,,otras,intermedio
E3934,completar_frase,P2309,,Completa: La palabra en náhuatl para 'tiene cabello' es _____,tsonkalo’,tsonkalo’|otro|tsoxx,otras,intermedio
E3935,leer_escribir,P2310,,Lee la palabra en náhuatl 'tsonteki' y escribe su traducción al español,córtalo,,otras,intermedio
E3936,seleccionar_imagen,P2311,,Selecciona la imagen que representa 'tsonteko',cabeza,cabeza|casa|estrella|perro,partes del cuerpo,intermedio
E3937,leer_escribir,P2311,,Lee la palabra en náhuatl 'tsonteko' y escribe su traducción al español,cabeza,,partes del cuerpo,intermedio
E3938,seleccionar_imagen,P2312,,Selecciona la imagen que representa 'tsontli',pelo,pelo|sol|perro|luna,partes del cuerpo,intermedio
E3939,leer_escribir,P2312,,Lee la palabra en náhuatl 'tsontli' y escribe su traducción al español,pelo,,partes del cuerpo,intermedio
E3940,leer_escribir,P2313,,Lee la palabra en náhuatl 'tsopelik' y escribe su traducción al español,dulce,,otras,intermedio
E3941,leer_escribir,P2314,,Lee la palabra en náhuatl 'tsopelikti' y escribe su traducción al español,endúlzalo,,otras,intermedio
E3942,completar_frase,P2314,,Completa: La palabra en náhuatl para 'endúlzalo' es _____,tsopelikti,tsopelikti|itkil|tsoxx,otras,intermedio
E3943,leer_escribir,P2315,,Lee la palabra en náhuatl 'tsopeliujtok' y escribe su traducción al español,está endulzado,,otras,intermedio
E3944,completar_frase,P2315,,Completa: La palabra en náhuatl para 'está endulzado' es _____,tsopeliujtok,tsopeliujtok|otro|kotju,otras,intermedio
E3945,leer_escribir,P2316,,Lee la palabra en náhuatl 'tsotsokoli' y escribe su traducción al español,cántaro (vasija de barro para depositar agua),,saludos y tiempo,intermedio
E3946,completar_frase,P2316,,Completa: La palabra en náhuatl para 'cántaro (vasija de barro para depositar agua)' es _____,tsotsokoli,tsotsokoli|iloko|tsoxx,saludos y tiempo,intermedio
E3947,leer_escribir,P2317,,Lee la palabra en náhuatl 'tso’tsontik' y escribe su traducción al español,peludo,,otras,intermedio
E3948,completar_frase,P2317,,Completa: La palabra en náhuatl para 'peludo' es _____,tso’tsontik,tso’tsontik|kitno|tsoxx,otras,intermedio
E3949,leer_escribir,P2318,,Lee la palabra en náhuatl 'tsoyoni' y escribe su traducción al español,fríelo,,otras,intermedio
E3950,leer_escribir,P2319,,Lee la palabra en náhuatl 'tsoyonki' y escribe su traducción al español,está frito,,otras,intermedio
E3951,leer_escribir,P2320,,Lee la palabra en náhuatl 'tsoyontika’' y escribe su traducción al español,proceso de preparación de fritura,,otras,intermedio
E3952,completar_frase,P2320,,Completa: La palabra en náhuatl para 'proceso de preparación de fritura' es _____,tsoyontika’,tsoyontika’|otro|tsoxx,otras,intermedio
E3953,leer_escribir,P2321,,Lee la palabra en náhuatl 'u' y escribe su traducción al español,quinta vocal del alfabeto y decimosexta letra por su orden de ubicación en el alfabeto,,otras,intermedio
E3954,leer_escribir,P2322,,Lee la palabra en náhuatl 'uajki' y escribe su traducción al español,está seco,,otras,basico
E3955,leer_escribir,P2323,,Lee la palabra en náhuatl 'uaki' y escribe su traducción al español,se seca,,otras,basico
E3956,leer_escribir,P2324,,Lee la palabra en náhuatl 'uaktika’' y escribe su traducción al español,se está secando,,otras,intermedio
E3957,leer_escribir,P2325,,Lee la palabra en náhuatl 'uala' y escribe su traducción al español,ven,,otras,basico
E3958,leer_escribir,P2326,,Lee la palabra en náhuatl 'ualas' y escribe su traducción al español,va a venir,,otras,intermedio
E3959,leer_escribir,P2327,,Lee la palabra en náhuatl 'ualaka' y escribe su traducción al español,vengan,,otras,basico
E3960,leer_escribir,P2328,,Lee la palabra en náhuatl 'ualaske’' y escribe su traducción al español,van a venir,,otras,intermedio
E3961,leer_escribir,P2329,,Lee la palabra en náhuatl 'ualika' y escribe su traducción al español,tráelo (con el prefijo tik,,otras,intermedio
E3962,leer_escribir,P2330,,Lee la palabra en náhuatl 'ualikaka' y escribe su traducción al español,tráiganlo,,otras,intermedio
E3963,leer_escribir,P2331,,Lee la palabra en náhuatl 'uan' y escribe su traducción al español,y,,otras,basico
E3964,leer_escribir,P2332,,Lee la palabra en náhuatl 'uatsa' y escribe su traducción al español,sécalo,,otras,intermedio
E3965,leer_escribir,P2333,,Lee la palabra en náhuatl 'uatsap' y escribe su traducción al español,mora,,otras,intermedio
E3966,leer_escribir,P2334,,Lee la palabra en náhuatl 'uauaki' y escribe su traducción al español,se reseca,,otras,basico
E3967,leer_escribir,P2335,,Lee la palabra en náhuatl 'uauana' y escribe su traducción al español,rasgúñalo,,otras,basico
E3968,leer_escribir,P2336,,Lee la palabra en náhuatl 'ue’ka' y escribe su traducción al español,está lejos,,direcciones y lugares,basico
E3969,leer_escribir,P2337,,Lee la palabra en náhuatl 'ue’ka' y escribe su traducción al español,lejos,,direcciones y lugares,basico
E3970,leer_escribir,P2338,,Lee la palabra en náhuatl 'ue’kauj' y escribe su traducción al español,mucho tiempo,,otras,basico
E3971,leer_escribir,P2339,,Lee la palabra en náhuatl 'ue’katla' y escribe su traducción al español,profundo,,otras,intermedio
E3972,leer_escribir,P2340,,Lee la palabra en náhuatl 'uelik' y escribe su traducción al español,sabroso,,otras,basico
E3973,seleccionar_imagen,P2341,,Selecciona la imagen que representa 'uelijka',sustancia,sustancia|luna|sol|víbora,partes del cuerpo,intermedio
E3974,leer_escribir,P2341,,Lee la palabra en náhuatl 'uelijka' y escribe su traducción al español,sustancia,,partes del cuerpo,intermedio
E3975,leer_escribir,P2342,,Lee la palabra en náhuatl 'uelikmati' y escribe su traducción al español,le encuentra sabor (anteponiéndole el prefijo ki,,otras,intermedio
E3976,completar_frase,P2342,,Completa: La palabra en náhuatl para 'le encuentra sabor (anteponiéndole el prefijo ki' es _____,uelikmati,uelikmati|otro|uelxx,otras,intermedio
E3977,leer_escribir,P2343,,Lee la palabra en náhuatl 'uelilia' y escribe su traducción al español,da sabor,,otras,intermedio
E3978,leer_escribir,P2344,,Lee la palabra en náhuatl 'uetili’' y escribe su traducción al español,le echó a la calle,,otras,intermedio
E3979,leer_escribir,P2345,,Lee la palabra en náhuatl 'ueue’' y escribe su traducción al español,viejo,,otras,basico
E3980,leer_escribir,P2346,,Lee la palabra en náhuatl 'ueue’tik' y escribe su traducción al español,se hizo viejo,,otras,intermedio
E3981,leer_escribir,P2347,,Lee la palabra en náhuatl 'ue’uetiki' y escribe su traducción al español,lo golpea,,otras,intermedio
E3982,completar_frase,P2347,,Completa: La palabra en náhuatl para 'lo golpea' es _____,ue’uetiki,ue’uetiki|ue’xx|otro,otras,intermedio
E3983,leer_escribir,P2348,,Lee la palabra en náhuatl 'ueuintsi' y escribe su traducción al español,viejo,,saludos y tiempo,intermedio
E3984,completar_frase,P2348,,Completa: La palabra en náhuatl para 'viejo' es _____,ueuintsi,ueuintsi|ueuxx|otro,saludos y tiempo,intermedio
E3985,seleccionar_imagen,P2349,,Selecciona la imagen que representa 'uexiuj',cuñada,cuñada|casa|pájaro|sol,partes del cuerpo,intermedio
